URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.12--20171231000000,2017-12-31T00:00:00,active,,WijzeVanBlootstellingCodelijst,WijzeVanBlootstellingCodelijst,"SNOMED CT - SNOMED CT: <284009009 | route of administration value|","StructureDefinition/AllergyIntolerance","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.13--20171231000000,2017-12-31T00:00:00,active,,VeroorzakendeStofSSKCodelijst,VeroorzakendeStofSSKCodelijst,"G-standaard Stofnaamcode i.c.m. toedieningsweg (SSK) - Alle waarden","StructureDefinition/AllergyIntolerance","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.14--20171231000000,2017-12-31T00:00:00,active,,VeroorzakendeStofSNKCodelijst,VeroorzakendeStofSNKCodelijst,"G-standaard Stofnaamcode (SNK) - Alle waarden","StructureDefinition/AllergyIntolerance","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.15--20171231000000,2017-12-31T00:00:00,active,,VeroorzakendeStofThesaurus122Codelijst,VeroorzakendeStofThesaurus122Codelijst,"G-standaard Ongewenste medicatiegroepen - Alle waarden","StructureDefinition/AllergyIntolerance","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.16--20171231000000,2017-12-31T00:00:00,active,,SpecifiekeStofAllergeneStoffenCodelijst,SpecifiekeStofAllergeneStoffenCodelijst,"SNOMED CT - SNOMED CT: ^42931000146101| Dutch non-drug allergen simple reference set (foundation metadata concept)","StructureDefinition/AllergyIntolerance","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.17--20171231000000,2017-12-31T00:00:00,active,,VeroorzakendeStofAllergeneStoffenCodelijst,VeroorzakendeStofAllergeneStoffenCodelijst,"SNOMED CT - Alle waarden","StructureDefinition/AllergyIntolerance","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.18--20171231000000,2017-12-31T00:00:00,active,,SpecifiekeStofHPKCodelijst,SpecifiekeStofHPKCodelijst,"G-Standaard Handels Product Kode (HPK) - Alle waarden","StructureDefinition/AllergyIntolerance","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.19--20171231000000,2017-12-31T00:00:00,active,,VeroorzakendeStofHPKCodelijst,VeroorzakendeStofHPKCodelijst,"G-Standaard Handels Product Kode (HPK) - Alle waarden","StructureDefinition/AllergyIntolerance","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.2--20171231000000,2017-12-31T00:00:00,active,,AllergieCategorieCodelijst,AllergieCategorieCodelijst,"AllergieCategorieCodelijst","StructureDefinition/AllergyIntolerance","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.3--20171231000000,2017-12-31T00:00:00,active,,AllergieStatusCodelijst,AllergieStatusCodelijst,"AllergieStatusCodelijst","StructureDefinition/AllergyIntolerance","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.4--20171231000000,2017-12-31T00:00:00,active,,MateVanKritiekZijnCodelijst,MateVanKritiekZijnCodelijst,"MateVanKritiekZijnCodelijst","StructureDefinition/AllergyIntolerance","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.5--20171231000000,2017-12-31T00:00:00,active,,SymptoomCodelijst,SymptoomCodelijst,"SymptoomCodelijst","StructureDefinition/AllergyIntolerance","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.6--20171231000000,2017-12-31T00:00:00,active,,ErnstCodelijst,ErnstCodelijst,"ErnstCodelijst","StructureDefinition/AllergyIntolerance","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.9--20171231000000,2017-12-31T00:00:00,active,,SpecifiekeStofSSKCodelijst,SpecifiekeStofSSKCodelijst,"G-standaard Stofnaamcode i.c.m. toedieningsweg (SSK) - Alle waarden","StructureDefinition/AllergyIntolerance","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.3.1--20171231000000,2017-12-31T00:00:00,active,,AlertTypeCodelijst,AlertTypeCodelijst,"AlertTypeCodelijst","StructureDefinition/Flag","LOINC"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.3.2--20171231000000,2017-12-31T00:00:00,active,,AlertNaamCodelijst,AlertNaamCodelijst,"AlertNaamCodelijst","StructureDefinition/Flag","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.9.11.2--20171231000000,2017-12-31T00:00:00,active,,RedenWijzigenOfStoppenGebruikCodelijst,RedenWijzigenOfStoppenGebruikCodelijst,"RedenWijzigenOfStoppenGebruikCodelijst","StructureDefinition/MedicationStatement","SCT,hl7.fhir.r3.core,Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.9.12.1--20171231000000,2017-12-31T00:00:00,active,,MedicatieToedieningswegCodelijst,MedicatieToedieningswegCodelijst,"G-Standaard Toedieningswegen - Alle waarden","StructureDefinition/MedicationStatement,StructureDefinition/MedicationRequest","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.9.12.4--20171231000000,2017-12-31T00:00:00,active,,ZonodigCriteriumCodelijst,ZonodigCriteriumCodelijst,"ZonodigCriteriumCodelijst","StructureDefinition/MedicationStatement,StructureDefinition/MedicationRequest","hl7.fhir.r3.core,Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.9.6.2--20171231000000,2017-12-31T00:00:00,active,,RedenMedicatieafspraakCodelijst,RedenMedicatieafspraakCodelijst,"RedenMedicatieafspraakCodelijst","StructureDefinition/MedicationRequest","SCT,hl7.fhir.r3.core,Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.9.6.3--20171231000000,2017-12-31T00:00:00,active,,MedicatieafspraakAanvullendeInformatieCodelijst,MedicatieafspraakAanvullendeInformatieCodelijst,"MedicatieafspraakAanvullendeInformatieCodelijst","StructureDefinition/MedicationRequest","Other"
http://fhir.hl7.nl/zorgviewer/ValueSet/ACPTreatmentCodelist,1.12.0,active,,ACPTreatmentCodelist,ACP behandelingen waardelijst,"Active Care Planning (ACP) behandelingen waardelijst","StructureDefinition/TreatmentDirective","SCT"
http://fhir.hl7.nl/zorgviewer/ValueSet/CodeSystems,1.12.0,active,,CodeSystems,CodeSystems,"Deze waardelijst bevat de CodeSystems short names",,"Other"
http://fhir.hl7.nl/zorgviewer/ValueSet/DocumentLOINCCodelist,1.12.0,active,,DocumentLOINCCodelist,Document Class & Type waardelijst,"Docuemnt Class en Type LOINC codes die we vinden zonder display, zodat we wel een display in Nederlands kunnen tonen","StructureDefinition/DocumentReference","LOINC"
http://fhir.hl7.nl/zorgviewer/ValueSet/ProbleemNaamCodelist,1.12.0,active,,ProbleemNaamCodelist,Zorgviewer probleem naam waardelijst,"De Zorgviewer probleem naam waardelijst o.b.v. de DHD Diagnose Thesaurus (SNOMED CT en ICD-10-nl codes) en de ICPC-1 NL coderingen vanuit de huisartsen","StructureDefinition/Condition","hl7.terminology.r3,SCT,FHIR"
http://fhir.hl7.nl/zorgviewer/ValueSet/SubjectRoleCodelist,1.12.0,active,,SubjectRoleCodelist,Subject rol (beroepen) waardelijst,"Subject rol waardelijst. Deze rol is nodig voor autorisatie bij de bron","StructureDefinition/Practitioner","SCT"
http://fhir.hl7.nl/zorgviewer/ValueSet/VerrichtingTypeCodelist,1.12.0,active,,VerrichtingTypeCodelist,Zorgviewer verrichting type waardelijst,"De Zorgviewer verrichting type waardelijst","StructureDefinition/Procedure","SCT,Other"
http://fhir.hl7.nl/zorgviewer/ValueSet/bronsysteem-zorgaanbieder,1.12.0,active,,bronsysteem-zorgaanbieder,Bronsysteem Zorgaanbieder,"Bronsysteem Zorgaanbieder AGB-Z, OID and displays",,"Other"
http://hl7.org/fhir/ValueSet/action-cardinality-behavior,3.0.2,draft,"2.16.840.1.113883.4.642.3.790",ActionCardinalityBehavior,,"Defines behavior for an action or a group for how many times that item may be repeated","StructureDefinition/PlanDefinition","hl7.fhir.r3.core"
